id,feature_2
564,53780.059581424444
565,53781.81325006502
566,53783.5669187056
567,53785.32058734617
568,53787.07425598674
569,53788.827924627316
570,53790.58159326789
571,53792.33526190846
572,53794.088930549035
573,53795.84259918961
574,53797.59626783019
575,53799.34993647076
576,53801.10360511133
577,53802.857273751906
578,53804.61094239248
579,53806.36461103305
580,53808.118279673625
581,53809.871948314205
582,53811.62561695478
583,53813.37928559535
584,53815.13295423592
585,53816.8866228765
586,53818.64029151707
587,53820.39396015764
588,53822.147628798215
589,53823.901297438795
590,53825.65496607937
591,53827.40863471994
592,53829.162303360514
593,53830.91597200109
594,53832.66964064166
595,53834.42330928223
596,53836.176977922805
597,53837.930646563385
598,53839.68431520396
599,53841.43798384453
600,53843.191652485104
601,53844.94532112568
602,53846.69898976625
603,53848.45265840682
604,53850.2063270474
605,53851.959995687976
606,53853.71366432855
607,53855.46733296912
608,53857.221001609694
609,53858.97467025027
610,53860.72833889084
611,53862.48200753141
612,53864.23567617199
613,53865.989344812566
614,53867.74301345314
615,53869.49668209371
616,53871.250350734284
617,53873.00401937486
618,53874.75768801543
619,53876.511356656
620,53878.26502529658
621,53880.018693937156
622,53881.77236257773
623,53883.5260312183
624,53885.279699858875
625,53887.03336849945
626,53888.78703714002
627,53890.5407057806
628,53892.29437442117
629,53894.048043061746
630,53895.80171170232
631,53897.55538034289
632,53899.309048983465
633,53901.06271762404
634,53902.81638626462
635,53904.57005490519
636,53906.323723545764
637,53908.07739218634
638,53909.83106082691
639,53911.58472946748
640,53913.338398108055
641,53915.09206674863
642,53916.84573538921
643,53918.59940402978
644,53920.353072670354
645,53922.10674131093
646,53923.8604099515
647,53925.61407859207
648,53927.367747232645
649,53929.12141587322
650,53930.8750845138
651,53932.62875315437
652,53934.382421794944
653,53936.13609043552
654,53937.88975907609
655,53939.64342771666
656,53941.397096357236
657,53943.150764997816
658,53944.90443363839
659,53946.65810227896
660,53948.411770919534
661,53950.16543956011
662,53951.91910820068
663,53953.67277684125
664,53955.426445481826
665,53957.180114122406
666,53958.93378276298
667,53960.68745140355
668,53962.441120044125
669,53964.1947886847
670,53965.94845732527
671,53967.70212596584
672,53969.455794606416
673,53971.209463246996
674,53972.96313188757
675,53974.71680052814
676,53976.470469168715
677,53978.22413780929
678,53979.97780644986
679,53981.73147509043
680,53983.48514373101
681,53985.23881237159
682,53986.99248101216
683,53988.74614965273
684,53990.499818293305
685,53992.25348693388
686,53994.00715557445
687,53995.76082421502
688,53997.514492855604
689,53999.26816149618
690,54001.02183013675
691,54002.77549877732
692,54004.529167417895
693,54006.28283605847
694,54008.03650469904
695,54009.79017333962
696,54011.543841980194
697,54013.29751062077
698,54015.05117926134
699,54016.80484790191
700,54018.558516542485
701,54020.31218518306
702,54022.06585382363
703,54023.81952246421
704,54025.573191104784
705,54027.32685974536
706,54029.08052838593
707,54030.8341970265
708,54032.587865667076
709,54034.34153430765
710,54036.09520294823
711,54037.8488715888
712,54039.602540229374
713,54041.35620886995
714,54043.10987751052
715,54044.86354615109
716,54046.617214791666
717,54048.37088343224
718,54050.12455207282
719,54051.87822071339
720,54053.631889353965
721,54055.38555799454
722,54057.13922663511
723,54058.89289527568
724,54060.646563916256
725,54062.40023255683
726,54064.15390119741
727,54065.90756983798
728,54067.661238478555
729,54069.41490711913
730,54071.1685757597
731,54072.92224440027
732,54074.675913040846
733,54076.42958168143
734,54078.183250322
735,54079.93691896257
736,54081.690587603145
737,54083.44425624372
738,54085.19792488429
739,54086.951593524864
740,54088.70526216544
741,54090.45893080602
742,54092.21259944659
743,54093.96626808716
744,54095.719936727735
745,54097.47360536831
746,54099.22727400888
747,54100.980942649454
748,54102.73461129003
749,54104.48827993061
750,54106.24194857118
751,54107.99561721175
752,54109.749285852326
753,54111.5029544929
754,54113.25662313347
755,54115.010291774044
756,54116.763960414624
757,54118.5176290552
758,54120.27129769577
759,54122.02496633634
760,54123.778634976916
761,54125.53230361749
762,54127.28597225806
763,54129.039640898634
764,54130.793309539215
765,54132.54697817979
766,54134.30064682036
767,54136.05431546093
768,54137.807984101506
769,54139.56165274208
770,54141.31532138265
771,54143.06899002323
772,54144.822658663805
773,54146.57632730438
774,54148.32999594495
775,54150.08366458552
776,54151.837333226096
777,54153.59100186667
778,54155.34467050724
779,54157.09833914782
780,54158.852007788395
781,54160.60567642897
782,54162.35934506954
783,54164.11301371011
784,54165.86668235069
785,54167.62035099126
786,54169.37401963184
787,54171.12768827241
788,54172.881356912985
789,54174.63502555356
790,54176.38869419413
791,54178.142362834704
792,54179.89603147528
793,54181.64970011585
794,54183.40336875643
795,54185.157037397
796,54186.910706037575
797,54188.66437467815
798,54190.41804331872
799,54192.171711959294
800,54193.92538059987
801,54195.67904924044
802,54197.43271788102
803,54199.18638652159
804,54200.940055162166
805,54202.69372380274
806,54204.44739244331
807,54206.201061083884
808,54207.95472972446
809,54209.70839836504
810,54211.46206700561
811,54213.21573564618
812,54214.969404286756
813,54216.72307292733
814,54218.4767415679
815,54220.230410208474
816,54221.98407884905
817,54223.73774748963
818,54225.4914161302
819,54227.24508477077
820,54228.998753411346
821,54230.75242205192
822,54232.50609069249
823,54234.259759333065
824,54236.01342797364
825,54237.76709661422
826,54239.52076525479
827,54241.27443389536
828,54243.028102535936
829,54244.78177117651
830,54246.53543981708
831,54248.289108457655
832,54250.042777098235
833,54251.79644573881
834,54253.55011437938
835,54255.303783019954
836,54257.05745166053
837,54258.8111203011
838,54260.56478894167
839,54262.318457582245
840,54264.072126222825
841,54265.8257948634
842,54267.57946350397
843,54269.333132144544
844,54271.08680078512
845,54272.84046942569
846,54274.59413806626
847,54276.34780670684
848,54278.101475347416
849,54279.85514398799
850,54281.60881262856
851,54283.362481269134
852,54285.11614990971
853,54286.86981855028
854,54288.62348719085
855,54290.37715583143
856,54292.130824472006
857,54293.88449311258
858,54295.63816175315
859,54297.391830393724
860,54299.1454990343
861,54300.89916767487
862,54302.65283631545
863,54304.40650495602
864,54306.160173596596
865,54307.91384223717
866,54309.66751087774
867,54311.421179518315
868,54313.17484815889
869,54314.92851679946
870,54316.68218544004
871,54318.43585408061
872,54320.189522721186
873,54321.94319136176
874,54323.69686000233
875,54325.450528642905
876,54327.20419728348
877,54328.95786592405
878,54330.71153456463
879,54332.4652032052
880,54334.21887184578
881,54335.97254048635
882,54337.72620912692
883,54339.479877767495
884,54341.23354640807
885,54342.98721504865
886,54344.74088368922
887,54346.494552329794
888,54348.24822097037
889,54350.00188961094
890,54351.75555825151
891,54353.509226892085
892,54355.26289553266
893,54357.01656417324
894,54358.77023281381
895,54360.523901454384
896,54362.27757009496
897,54364.03123873553
898,54365.7849073761
899,54367.538576016676
900,54369.29224465725
901,54371.04591329783
902,54372.7995819384
903,54374.553250578974
904,54376.30691921955
905,54378.06058786012
906,54379.81425650069
907,54381.567925141266
908,54383.321593781846
909,54385.07526242242
910,54386.82893106299
911,54388.582599703564
912,54390.33626834414
913,54392.08993698471
914,54393.84360562528
915,54395.59727426586
916,54397.350942906436
917,54399.10461154701
918,54400.85828018758
919,54402.611948828155
920,54404.36561746873
921,54406.1192861093
922,54407.87295474987
923,54409.62662339045
924,54411.380292031026
925,54413.1339606716
926,54414.88762931217
927,54416.641297952745
928,54418.39496659332
929,54420.14863523389
930,54421.90230387446
931,54423.655972515044
932,54425.40964115562
933,54427.16330979619
934,54428.91697843676
935,54430.670647077335
936,54432.42431571791
937,54434.17798435848
938,54435.93165299906
