id,feature_2
564,53927.85968042006
565,53930.69104028797
566,53933.51740216588
567,53936.33878366786
568,53939.15520231503
569,53941.96667553621
570,53944.773220668605
571,53947.57485495835
572,53950.37159556126
573,53953.163459543386
574,53955.95046388166
575,53958.73262546451
576,53961.5099610925
577,53964.28248747891
578,53967.05022125032
579,53969.81317894728
580,53972.57137702484
581,53975.324831853155
582,53978.07355971806
583,53980.81757682168
584,53983.55689928297
585,53986.291543138286
586,53989.02152434198
587,53991.7468587669
588,53994.46756220502
589,53997.18365036791
590,53999.89513888735
591,54002.602043315805
592,54005.304379127025
593,54008.00216171652
594,54010.69540640213
595,54013.384128424506
596,54016.06834294767
597,54018.74806505949
598,54021.42330977222
599,54024.09409202296
600,54026.76042667423
601,54029.422328514396
602,54032.07981225819
603,54034.732892547196
604,54037.38158395035
605,54040.02590096439
606,54042.665858014356
607,54045.30146945404
608,54047.932749566484
609,54050.55971256442
610,54053.18237259073
611,54055.80074371894
612,54058.4148399536
613,54061.024675230816
614,54063.63026341864
615,54066.23161831754
616,54068.82875366082
617,54071.421683115055
618,54074.01042028057
619,54076.59497869176
620,54079.17537181766
621,54081.75161306224
622,54084.323715764884
623,54086.8916932008
624,54089.45555858141
625,54092.015325054796
626,54094.57100570605
627,54097.12261355773
628,54099.67016157023
629,54102.213662642156
630,54104.75312961078
631,54107.28857525234
632,54109.82001228254
633,54112.34745335679
634,54114.870911070735
635,54117.39039796051
636,54119.90592650319
637,54122.41750911712
638,54124.92515816231
639,54127.42888594078
640,54129.92870469694
641,54132.42462661791
642,54134.91666383392
643,54137.40482841868
644,54139.88913238965
645,54142.36958770847
646,54144.846206281254
647,54147.31899995897
648,54149.787980537745
649,54152.253159759246
650,54154.714549310964
651,54157.17216082658
652,54159.62600588629
653,54162.07609601713
654,54164.5224426933
655,54166.96505733646
656,54169.40395131614
657,54171.83913594992
658,54174.27062250387
659,54176.6984221928
660,54179.12254618056
661,54181.543005580395
662,54183.95981145522
663,54186.37297481793
664,54188.78250663169
665,54191.18841781026
666,54193.590719218264
667,54195.9894216715
668,54198.38453593723
669,54200.776072734465
670,54203.16404273426
671,54205.54845655998
672,54207.92932478764
673,54210.3066579461
674,54212.68046651741
675,54215.05076093708
676,54217.41755159432
677,54219.780848832335
678,54222.14066294863
679,54224.49700419521
680,54226.8498827789
681,54229.1993088616
682,54231.54529256053
683,54233.8878439485
684,54236.22697305419
685,54238.562689862374
686,54240.89500431422
687,54243.22392630747
688,54245.54946569679
689,54247.871632293936
690,54250.19043586804
691,54252.50588614585
692,54254.81799281199
693,54257.12676550919
694,54259.43221383849
695,54261.73434735957
696,54264.03317559089
697,54266.32870801
698,54268.62095405373
699,54270.90992311844
700,54273.19562456024
701,54275.47806769525
702,54277.757261799794
703,54280.03321611062
704,54282.30593982518
705,54284.575442101785
706,54286.84173205987
707,54289.10481878019
708,54291.364711305076
709,54293.62141863859
710,54295.8749497468
711,54298.12531355797
712,54300.372518962744
713,54302.61657481441
714,54304.85748992908
715,54307.0952730859
716,54309.32993302725
717,54311.561478458956
718,54313.78991805051
719,54316.01526043524
720,54318.23751421054
721,54320.45668793803
722,54322.67279014381
723,54324.88582931861
724,54327.095813918015
725,54329.30275236264
726,54331.5066530383
727,54333.707524296275
728,54335.905374453425
729,54338.100211792414
730,54340.2920445619
731,54342.4808809767
732,54344.66672921799
733,54346.849597433495
734,54349.02949373763
735,54351.206426211764
736,54353.380402904295
737,54355.55143183092
738,54357.71952097476
739,54359.88467828654
740,54362.04691168478
741,54364.206229055984
742,54366.362638254766
743,54368.51614710405
744,54370.66676339524
745,54372.8144948884
746,54374.95934931238
747,54377.10133436505
748,54379.240457713386
749,54381.376726993694
750,54383.51014981176
751,54385.64073374301
752,54387.76848633264
753,54389.89341509585
754,54392.01552751793
755,54394.13483105444
756,54396.2513331314
757,54398.3650411454
758,54400.47596246377
759,54402.58410442477
760,54404.68947433769
761,54406.79207948301
762,54408.89192711261
763,54410.989024449824
764,54413.08337868967
765,54415.17499699896
766,54417.26388651648
767,54419.35005435307
768,54421.433507591835
769,54423.514253288275
770,54425.592298470394
771,54427.66765013888
772,54429.74031526724
773,54431.81030080193
774,54433.877613662495
775,54435.942260741715
776,54438.00424890574
777,54440.06358499422
778,54442.12027582045
779,54444.17432817153
780,54446.22574880843
781,54448.274544466185
782,54450.32072185403
783,54452.36428765546
784,54454.40524852846
785,54456.44361110558
786,54458.47938199403
787,54460.512567775906
788,54462.54317500821
789,54464.57121022308
790,54466.59667992782
791,54468.61959060508
792,54470.63994871299
793,54472.65776068524
794,54474.67303293124
795,54476.68577183623
796,54478.69598376139
797,54480.70367504397
798,54482.708851997435
799,54484.711520911515
800,54486.711688052426
801,54488.70935966287
802,54490.70454196225
803,54492.69724114674
804,54494.68746338941
805,54496.67521484033
806,54498.6605016267
807,54500.64332985295
808,54502.62370560087
809,54504.6016349297
810,54506.57712387625
811,54508.55017845504
812,54510.52080465835
813,54512.489008456374
814,54514.45479579731
815,54516.41817260749
816,54518.37914479146
817,54520.3377182321
818,54522.293898790726
819,54524.247692307195
820,54526.199104600026
821,54528.14814146647
822,54530.09480868264
823,54532.03911200362
824,54533.98105716353
825,54535.92064987567
826,54537.857895832596
827,54539.79280070622
828,54541.72537014793
829,54543.655609788664
830,54545.58352523902
831,54547.50912208935
832,54549.43240590989
833,54551.353382250774
834,54553.27205664223
835,54555.18843459461
836,54557.1025215985
837,54559.01432312483
838,54560.923844624944
839,54562.83109153072
840,54564.73606925463
841,54566.63878318986
842,54568.53923871039
843,54570.437441171096
844,54572.333395907815
845,54574.227108237465
846,54576.11858345811
847,54578.00782684907
848,54579.89484367099
849,54581.77963916594
850,54583.66221855751
851,54585.54258705088
852,54587.42074983288
853,54589.29671207217
854,54591.17047891923
855,54593.04205550646
856,54594.911446948325
857,54596.77865834137
858,54598.64369476432
859,54600.506561278205
860,54602.3672629264
861,54604.2258047347
862,54606.08219171143
863,54607.936428847526
864,54609.788521116585
865,54611.63847347498
866,54613.48629086192
867,54615.33197819952
868,54617.17554039291
869,54619.0169823303
870,54620.85630888303
871,54622.69352490569
872,54624.52863523617
873,54626.36164469575
874,54628.19255808917
875,54630.0213802047
876,54631.848115814224
877,54633.672769673314
878,54635.495346521304
879,54637.31585108135
880,54639.134288060544
881,54640.95066214992
882,54642.764978024585
883,54644.57724034378
884,54646.387453750925
885,54648.195622873725
886,54650.001752324206
887,54651.805846698815
888,54653.60791057849
889,54655.4079485287
890,54657.205965099536
891,54659.00196482579
892,54660.795952226996
893,54662.587931807524
894,54664.37790805663
895,54666.16588544854
896,54667.951868442506
897,54669.735861482855
898,54671.5178689991
899,54673.29789540598
900,54675.07594510349
901,54676.85202247703
902,54678.62613189741
903,54680.3982777209
904,54682.168464289345
905,54683.93669593021
906,54685.70297695662
907,54687.46731166747
908,54689.22970434741
909,54690.99015926701
910,54692.74868068273
911,54694.50527283706
912,54696.259939958494
913,54698.01268626169
914,54699.76351594743
915,54701.51243320278
916,54703.25944220105
917,54705.00454710195
918,54706.74775205157
919,54708.489061182496
920,54710.22847861383
921,54711.96600845127
922,54713.70165478716
923,54715.43542170055
924,54717.16731325727
925,54718.897333509936
926,54720.62548649807
927,54722.35177624813
928,54724.076206773534
929,54725.79878207478
930,54727.51950613945
931,54729.23838294229
932,54730.95541644526
933,54732.67061059757
934,54734.38396933578
935,54736.09549658381
936,54737.805196253015
937,54739.51307224222
938,54741.219128437806
