id,feature_2
564,54061.06393495731
565,54063.895294825226
566,54066.721656703136
567,54069.54303820511
568,54072.35945685228
569,54075.170930073466
570,54077.97747520586
571,54080.779109495605
572,54083.57585009851
573,54086.36771408064
574,54089.15471841891
575,54091.93688000176
576,54094.714215629756
577,54097.48674201616
578,54100.25447578757
579,54103.017433484536
580,54105.77563156209
581,54108.52908639041
582,54111.277814255314
583,54114.021831358936
584,54116.761153820225
585,54119.49579767554
586,54122.225778879234
587,54124.95111330415
588,54127.67181674227
589,54130.38790490516
590,54133.0993934246
591,54135.80629785306
592,54138.50863366428
593,54141.20641625377
594,54143.89966093938
595,54146.58838296176
596,54149.27259748492
597,54151.95231959674
598,54154.62756430947
599,54157.298346560216
600,54159.96468121148
601,54162.62658305165
602,54165.284066795444
603,54167.93714708445
604,54170.585838487605
605,54173.230155501646
606,54175.87011255161
607,54178.50572399129
608,54181.13700410374
609,54183.76396710167
610,54186.386627127984
611,54189.00499825619
612,54191.61909449085
613,54194.22892976807
614,54196.8345179559
615,54199.435872854796
616,54202.03300819807
617,54204.62593765231
618,54207.21467481782
619,54209.799233229016
620,54212.379626354916
621,54214.95586759949
622,54217.52797030214
623,54220.09594773805
624,54222.65981311866
625,54225.21957959205
626,54227.7752602433
627,54230.326868094984
628,54232.87441610749
629,54235.41791717941
630,54237.95738414803
631,54240.4928297896
632,54243.02426681979
633,54245.55170789405
634,54248.07516560799
635,54250.59465249776
636,54253.11018104044
637,54255.62176365437
638,54258.12941269956
639,54260.633140478036
640,54263.13295923419
641,54265.628881155164
642,54268.120918371176
643,54270.60908295593
644,54273.09338692691
645,54275.57384224572
646,54278.05046081851
647,54280.52325449622
648,54282.992235075
649,54285.4574142965
650,54287.91880384822
651,54290.37641536383
652,54292.83026042354
653,54295.280350554385
654,54297.72669723055
655,54300.16931187372
656,54302.608205853394
657,54305.043390487175
658,54307.474877041124
659,54309.90267673005
660,54312.32680071781
661,54314.74726011765
662,54317.164065992474
663,54319.577229355185
664,54321.98676116894
665,54324.392672347516
666,54326.79497375552
667,54329.19367620875
668,54331.58879047448
669,54333.98032727172
670,54336.36829727151
671,54338.75271109724
672,54341.133579324895
673,54343.510912483354
674,54345.88472105467
675,54348.25501547434
676,54350.621806131574
677,54352.98510336959
678,54355.34491748588
679,54357.701258732464
680,54360.054137316154
681,54362.40356339885
682,54364.74954709778
683,54367.09209848575
684,54369.43122759144
685,54371.76694439963
686,54374.09925885147
687,54376.42818084473
688,54378.753720234046
689,54381.07588683119
690,54383.394690405294
691,54385.710140683106
692,54388.02224734925
693,54390.33102004644
694,54392.63646837574
695,54394.93860189682
696,54397.237430128145
697,54399.53296254725
698,54401.825208590984
699,54404.11417765569
700,54406.399879097495
701,54408.682322232504
702,54410.96151633705
703,54413.23747064787
704,54415.51019436243
705,54417.77969663904
706,54420.04598659712
707,54422.30907331745
708,54424.56896584233
709,54426.825673175845
710,54429.079204284055
711,54431.32956809522
712,54433.5767735
713,54435.820829351665
714,54438.06174446634
715,54440.29952762315
716,54442.5341875645
717,54444.76573299621
718,54446.994172587765
719,54449.219514972494
720,54451.44176874779
721,54453.66094247528
722,54455.87704468107
723,54458.09008385587
724,54460.30006845527
725,54462.50700689989
726,54464.71090757555
727,54466.91177883353
728,54469.10962899068
729,54471.30446632967
730,54473.496299099155
731,54475.68513551395
732,54477.870983755245
733,54480.05385197075
734,54482.233748274884
735,54484.41068074902
736,54486.58465744155
737,54488.755686368175
738,54490.92377551201
739,54493.08893282379
740,54495.251166222035
741,54497.41048359324
742,54499.56689279202
743,54501.7204016413
744,54503.87101793249
745,54506.01874942565
746,54508.163603849636
747,54510.3055889023
748,54512.44471225064
749,54514.58098153095
750,54516.71440434901
751,54518.84498828026
752,54520.9727408699
753,54523.097669633105
754,54525.21978205518
755,54527.339085591695
756,54529.45558766865
757,54531.56929568265
758,54533.68021700103
759,54535.788358962025
760,54537.893728874944
761,54539.99633402027
762,54542.09618164986
763,54544.19327898708
764,54546.28763322692
765,54548.379251536215
766,54550.46814105373
767,54552.55430889032
768,54554.63776212909
769,54556.71850782553
770,54558.79655300765
771,54560.87190467613
772,54562.944569804495
773,54565.014555339185
774,54567.08186819975
775,54569.14651527897
776,54571.20850344299
777,54573.26783953147
778,54575.324530357706
779,54577.378582708785
780,54579.43000334568
781,54581.47879900344
782,54583.52497639128
783,54585.56854219271
784,54587.609503065716
785,54589.64786564283
786,54591.683636531285
787,54593.71682231316
788,54595.74742954547
789,54597.775464760336
790,54599.80093446507
791,54601.82384514233
792,54603.84420325024
793,54605.86201522249
794,54607.877287468495
795,54609.89002637348
796,54611.900238298644
797,54613.907929581226
798,54615.91310653469
799,54617.91577544877
800,54619.91594258968
801,54621.91361420012
