id,feature_2
564,53266.54900997735
565,53266.54900997735
566,53266.54900997735
567,53266.54900997735
568,53266.54900997735
569,53266.54900997735
570,53266.54900997735
571,53266.54900997735
572,53266.54900997735
573,53266.54900997735
574,53266.54900997735
575,53266.54900997735
576,53266.54900997735
577,53266.54900997735
578,53266.54900997735
579,53266.54900997735
580,53266.54900997735
581,53266.54900997735
582,53266.54900997735
583,53266.54900997735
584,53266.54900997735
585,53266.54900997735
586,53266.54900997735
587,53266.54900997735
588,53266.54900997735
589,53266.54900997735
590,53266.54900997735
591,53266.54900997735
592,53266.54900997735
593,53266.54900997735
594,53266.54900997735
595,53266.54900997735
596,53266.54900997735
597,53266.54900997735
598,53266.54900997735
599,53266.54900997735
600,53266.54900997735
601,53266.54900997735
602,53266.54900997735
603,53266.54900997735
604,53266.54900997735
605,53266.54900997735
606,53266.54900997735
607,53266.54900997735
608,53266.54900997735
609,53266.54900997735
610,53266.54900997735
611,53266.54900997735
612,53266.54900997735
613,53266.54900997735
614,53266.54900997735
615,53266.54900997735
616,53266.54900997735
617,53266.54900997735
618,53266.54900997735
619,53266.54900997735
620,53266.54900997735
621,53266.54900997735
622,53266.54900997735
623,53266.54900997735
624,53266.54900997735
625,53266.54900997735
626,53266.54900997735
627,53266.54900997735
628,53266.54900997735
629,53266.54900997735
630,53266.54900997735
631,53266.54900997735
632,53266.54900997735
633,53266.54900997735
634,53266.54900997735
635,53266.54900997735
636,53266.54900997735
637,53266.54900997735
638,53266.54900997735
639,53266.54900997735
640,53266.54900997735
641,53266.54900997735
642,53266.54900997735
643,53266.54900997735
644,53266.54900997735
645,53266.54900997735
646,53266.54900997735
647,53266.54900997735
648,53266.54900997735
649,53266.54900997735
650,53266.54900997735
651,53266.54900997735
652,53266.54900997735
653,53266.54900997735
654,53266.54900997735
655,53266.54900997735
656,53266.54900997735
657,53266.54900997735
658,53266.54900997735
659,53266.54900997735
660,53266.54900997735
661,53266.54900997735
662,53266.54900997735
663,53266.54900997735
664,53266.54900997735
665,53266.54900997735
666,53268.91602405203
667,53266.54900997735
668,53266.54900997735
669,53266.54900997735
670,53266.54900997735
671,53266.54900997735
672,53266.54900997735
673,53268.91602405203
674,53285.52283918561
675,53266.54900997735
676,53267.023708799294
677,53267.023708799294
678,53267.023708799294
679,53267.023708799294
680,53268.91602405203
681,53268.91602405203
682,53285.52283918561
683,53268.91602405203
684,53268.91602405203
685,53268.91602405203
686,53268.91602405203
687,53268.91602405203
688,53268.91602405203
689,53285.52283918561
690,53285.52283918561
691,53285.52283918561
692,53285.52283918561
693,53285.52283918561
694,53285.52283918561
695,53285.52283918561
696,53285.52283918561
697,53285.52283918561
698,53285.52283918561
699,53285.52283918561
700,53285.52283918561
701,53285.52283918561
702,53285.52283918561
703,53288.17469307554
704,53285.52283918561
705,53285.52283918561
706,53289.308151523495
707,53285.52283918561
708,53285.52283918561
709,53285.52283918561
710,53285.52283918561
711,53285.52283918561
712,53285.52283918561
