id,feature_2
564,53561.340522383405
565,53564.59031471816
566,53562.71092372943
567,53539.65969677915
568,53551.149373351705
569,53556.047855363366
570,53592.06103515365
571,53596.36988009736
572,53594.285451121534
573,53580.28477716282
574,53580.0270443556
575,53449.434740154764
576,53570.90373380863
577,53561.3677949597
578,53558.403526289105
579,53556.05098994243
580,53552.490779929234
581,53546.90502490044
582,53539.31970728517
583,53283.96159776326
584,53519.97051817919
585,53532.93209136048
586,53529.878601728364
587,53516.458764194445
588,53511.92649403326
589,53506.26089524931
590,53499.27434718637
591,53494.33790843127
592,53486.74330602024
593,53487.53677524122
594,53479.11295136136
595,53483.48286860124
596,53479.64067158687
597,53458.73231378418
598,53467.155587393376
599,53475.9185168865
600,53450.86417833839
601,53443.79877432544
602,53430.17072121568
603,53435.895532156916
604,53433.755679342394
605,53428.757795706035
606,53427.81040696032
607,53441.17946252456
608,53405.7055269386
609,53401.23839653079
610,53409.0820571568
611,53393.2136844338
612,53402.04126427472
613,53395.293070759166
614,53382.93000846588
615,53374.06923065769
616,53381.92996670087
617,53382.54588010349
618,53226.96805268006
619,53253.66660922966
620,53365.89800258789
621,53363.47766626457
622,53346.16734574551
623,53352.603798766366
624,53339.444447782524
625,53326.76513835227
626,53337.69228286042
627,53295.90744381291
628,53147.782773208186
629,53293.7125965839
630,53293.80225436697
631,53298.62397644761
632,53292.24457522957
633,53296.244951337074
634,53302.01904004785
635,53285.63162295448
636,53260.97675399182
637,53258.05098140264
638,53260.95439909299
639,53261.779616551175
640,53262.12249953458
641,53161.112531129336
642,53242.967094420594
643,53232.206702458694
644,53230.95216523708
645,53231.497449078604
646,53200.14063533501
647,53202.140353228075
648,53205.12740305252
649,53197.74229537538
650,53198.27425539193
651,53193.81658452631
652,53192.0402876136
653,53164.22992615529
654,53149.3667796601
655,53048.66033928216
656,53128.2312353955
657,53132.075106026175
658,53129.259850122144
659,53125.002911784795
660,53084.01897824133
661,53093.17550689066
662,53088.78835128045
663,53060.80937750101
664,53078.85003810499
665,53056.550494497606
666,52919.8246336362
667,53061.15902325769
668,53064.17962598857
669,53038.08256785756
670,53038.31355255326
671,53059.13542424255
672,53049.80040258995
673,52926.32088935776
674,52896.46000628545
675,53032.13621473268
676,53014.96054162352
677,53012.99745707283
678,53014.97505385428
679,53009.34688776661
680,52967.85918135729
681,52970.65697126921
682,52891.030307627625
683,52956.80224044264
684,52958.222594934596
685,52935.134904041675
686,52928.97801410965
687,52933.95692373237
688,52909.23471468104
689,52782.5341848249
690,52887.51857919199
691,52890.20467650011
692,52888.86369199644
693,52888.66493195996
694,52887.35546307959
695,52867.501001883466
696,52870.345106388
697,52887.285894970184
698,52872.67543151453
699,52865.831429243866
700,52853.91666005065
701,52856.54340181671
702,52829.437764777285
703,52722.03251000483
704,52832.95384603744
705,52836.64611990141
706,52703.30656600558
707,52819.38267192452
708,52824.25028545436
709,52793.847230144595
710,52799.90902959176
711,52802.00774516159
712,52779.85677607735
713,52767.88191200108
714,52768.894975154784
715,52759.29313214606
716,52742.81275452088
717,52735.84042601445
718,52733.13213463505
719,52717.19078854402
720,52713.19022947092
721,52728.77997960451
722,52715.97362161794
723,52486.91704830138
724,52647.42682433381
725,52644.97063228052
726,52625.70745391327
727,52632.213972129124
728,52626.13382830106
729,52640.05079421013
730,52628.38655703524
731,52603.89242990928
732,52606.357655465275
733,52586.17168786465
734,52013.31766372536
735,52602.37068228196
736,52607.01174985391
737,52589.13407712695
738,52566.69782565423
739,52586.15864124202
740,52607.11054181161
741,52600.48923058541
742,52585.257412557716
743,52549.71112919502
744,52520.81606967272
745,52540.02854394566
746,52557.84473673082
747,52542.98850600857
748,52529.59232859563
749,52518.47488793036
750,52502.643822219885
751,52506.59464324687
752,52499.82295520219
753,52501.29090091523
754,52485.194578604285
755,52474.14435587785
756,52490.68079474742
757,52476.37689817385
758,52456.5456485745
759,52441.125514461855
760,52337.935499448846
761,52325.4354092138
762,52484.643091471466
763,52519.577391591105
764,52498.47073237904
765,52502.656237256415
766,52499.42285352971
767,52471.12542499636
768,52480.6718467581
769,52508.24667828794
770,52514.77008076458
771,52295.708064396335
772,52304.85215547916
773,52451.69806288281
774,52461.76384397482
775,52437.28329859308
776,52434.042751941066
777,52409.25861770262
778,52449.46592449021
779,52484.99466432834
780,52465.693307189234
781,52505.85335232448
782,52600.32271855951
783,52641.37161808316
784,52625.76285572179
785,52593.49432844514
786,52594.6950683025
787,52584.88277042843
788,52650.71713142534
789,52633.61916745212
790,52583.509749127574
791,52628.40820658282
792,52624.78604616022
793,52635.54557947175
794,52593.12657705714
795,52576.59582675057
796,52572.66344009764
797,52548.10825125494
798,52532.54732810219
799,52498.59537894787
800,52466.75202420295
801,52455.47158517542
802,52438.193529489705
803,52414.92325562133
804,52426.88677583777
805,52391.72185214669
806,52047.8797494884
807,52388.78470687454
808,52371.70089892792
809,52397.28929650553
810,52548.26592157319
811,52859.095929425115
812,52958.95133395983
813,53079.826305237126
814,53105.74807648328
815,53157.37200953169
816,53145.65899354281
817,53200.82543521368
818,53176.22201669579
819,53070.57809701417
820,53136.161643698775
821,53154.54364241365
822,53179.09606998372
823,53176.29227772881
824,53110.28007463765
825,53168.61022756961
826,53140.79788925163
827,53138.086089663986
828,53114.61975184545
829,53126.00426083791
830,53113.73724925369
831,53098.23227331666
832,53108.54788031986
833,53160.17888486415
834,53280.43547833831
835,53390.05060789355
836,53435.19570660251
837,53518.52459758883
838,53604.48945698105
839,53645.691381405755
840,53656.95129056574
841,53657.341694969284
842,53594.48059140493
843,53570.72824584231
844,53699.54954390984
845,53722.87423098402
846,53718.098719171925
847,53710.95131443775
848,53709.28543836512
849,53709.5996231112
850,53704.949777056994
851,53696.86981048836
852,53695.370023360585
853,53695.76345036513
854,53699.947678564255
855,53696.438134663455
856,53696.2579400039
857,53693.60677507084
858,53694.54930905712
859,53679.80904306306
860,53681.259496146195
861,53694.310864713036
862,53697.58672027983
863,53700.24014270238
864,53703.62891018835
865,53710.92003615424
866,53714.25166447469
867,53715.80588413521
868,53718.55009780393
869,53720.842346467754
870,53722.890881207095
871,53723.40968238038
872,53722.47673068407
873,53722.48668977366
874,53721.41411268479
