id,feature_2
564,53843.62193453002
565,53877.60425965358
566,53905.68635047082
567,53916.65633940605
568,53914.20410444961
569,53885.7560011847
570,53875.35906852598
571,53875.58712867647
572,53881.48421968178
573,53872.672362421814
574,53853.49083445763
575,53835.54590915627
576,53814.756691249626
577,53783.369795663304
578,53804.14150585104
579,53841.80047891225
580,53889.68148015105
581,53922.27594018013
582,53924.46683791866
583,53934.54682156096
584,53915.20645972148
585,53907.33824049793
586,53935.61090101245
587,53953.943037356476
588,53980.45820807761
589,54012.92885148231
590,54044.62245364194
591,54052.010614066916
592,54065.83438400921
593,54078.42453815526
594,54097.09072549438
595,54118.48323192781
596,54135.06018898352
597,54144.110182894285
598,54162.24379645018
599,54170.3900214962
600,54152.03871184209
601,54155.08135786973
602,54141.02411449288
603,54163.63926895472
604,54176.061101656014
605,54192.038208786886
606,54175.051821751294
607,54180.183116876324
608,54200.726495940144
609,54177.74327501786
610,54190.99816725387
611,54211.9466180788
612,54249.737030546465
613,54297.92508854014
614,54313.795004723324
615,54318.8209036535
616,54325.23280321086
617,54329.191229056836
618,54357.28430333399
619,54364.03550530093
620,54420.13264347506
621,54458.13994359066
622,54468.89157032945
623,54477.14226304122
624,54512.38795765165
625,54548.46229184662
626,54576.62361080623
627,54587.59660025356
628,54585.1444789319
629,54556.69637997055
630,54546.299447474805
631,54546.527507631465
632,54552.42459863701
633,54543.61274137705
634,54524.43121341287
635,54506.48628811151
636,54485.697070204864
637,54454.31017461854
638,54475.08188480628
639,54512.74085786749
640,54560.621859106286
641,54593.21631913536
642,54595.40721687389
643,54605.48720051619
644,54586.14683867671
645,54578.27861945316
646,54606.55127996768
647,54624.8834163117
648,54651.39858703283
649,54683.869230437536
650,54715.56283259716
651,54722.95099302213
652,54736.77476296443
653,54749.36491711048
654,54768.0311044496
655,54789.423610883015
656,54806.00056793873
657,54815.05056184949
658,54833.18417540539
659,54841.330400451414
660,54822.979090797315
661,54826.02173682495
662,54811.964493448104
663,54834.57964790994
664,54847.00148061123
665,54862.9785877421
666,54845.99220070651
667,54851.12349583154
668,54871.66687489536
669,54848.68365397308
670,54861.93854620908
671,54882.88699703401
672,54920.677409501666
673,54968.865467495336
674,54984.73538367852
675,54989.7612826087
676,54996.173182166065
677,55000.13160801204
678,55028.2246822892
679,55034.97588425614
680,55091.07302243027
681,55129.080322545866
682,55139.831949284664
683,55148.082641996436
684,55183.328336606864
685,55219.40267080183
686,55247.56398976144
687,55258.536979208766
688,55256.08485788711
689,55227.63675892576
690,55217.23982643001
691,55217.46788658668
692,55223.364977592224
693,55214.55312033227
694,55195.37159236809
695,55177.42666706673
696,55156.63744916008
697,55125.25055357376
698,55146.02226376149
699,55183.681236822704
700,55231.5622380615
701,55264.15669809058
702,55266.34759582911
703,55276.427579471405
704,55257.087217631924
705,55249.218998408374
706,55277.491658922896
707,55295.823795266915
708,55322.33896598805
709,55354.80960939275
710,55386.50321155238
711,55393.89137197735
712,55407.715141919645
713,55420.30529606569
714,55438.97148340481
715,55460.36398983823
716,55476.94094689395
717,55485.99094080471
718,55504.124554360606
719,55512.27077940663
720,55493.91946975253
721,55496.96211578017
722,55482.90487240332
723,55505.52002686515
724,55517.94185956645
725,55533.91896669732
726,55516.93257966173
727,55522.063874786756
728,55542.607253850576
729,55519.624032928295
730,55532.878925164296
731,55553.827375989225
732,55591.61778845688
733,55639.80584645055
734,55655.675762633735
735,55660.701661563915
736,55667.11356112128
737,55671.071986967254
738,55699.165061244414
739,55705.91626321136
740,55762.013401385484
741,55800.02070150108
742,55810.77232823988
743,55819.02302095165
744,55854.26871556208
745,55890.343049757044
746,55918.504368716654
747,55929.47735816398
748,55927.025236842324
749,55898.57713788097
750,55888.18020538523
751,55888.4082655419
752,55894.30535654744
753,55885.493499287484
754,55866.3119713233
755,55848.367046021944
756,55827.577828115296
757,55796.190932528974
758,55816.96264271671
759,55854.62161577792
760,55902.50261701672
761,55935.09707704579
762,55937.287974784325
